phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
5995735,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=sara@fit-online.com,http://www.phishtank.com/phish_detail.php?phish_id=5995735,2019-04-02T22:00:22+00:00,yes,2019-04-09T20:35:57+00:00,yes,Other
5995325,https://maxinjurylawcom-my.sharepoint.com/:b:/g/personal/raj_maxinjurylaw_com/EQABJoRtu29BtKqtmiE3ougBdylWkHNhEEi_ekTBfKY2fQ?e=4%,http://www.phishtank.com/phish_detail.php?phish_id=5995325,2019-04-02T16:16:45+00:00,yes,2019-06-07T15:20:47+00:00,yes,Other
5994681,http://djhebhvbdhfhdhf.com/me/Google%20Docs.html,http://www.phishtank.com/phish_detail.php?phish_id=5994681,2019-04-02T06:26:44+00:00,yes,2019-04-08T17:54:20+00:00,yes,Other
5994418,https://www.jfteabd.com/wp-admin/network/css.php,http://www.phishtank.com/phish_detail.php?phish_id=5994418,2019-04-02T00:15:42+00:00,yes,2019-06-07T15:15:09+00:00,yes,Other
5992885,http://ert.earthresourcetechnology.com/lenind.html,http://www.phishtank.com/phish_detail.php?phish_id=5992885,2019-04-01T03:03:25+00:00,yes,2019-05-16T09:18:17+00:00,yes,Other
5990776,http://wcarver.freehostia.com/2222/?sec=HighText%20iBusiness,http://www.phishtank.com/phish_detail.php?phish_id=5990776,2019-03-30T08:56:10+00:00,yes,2019-05-06T12:41:02+00:00,yes,Other
5989359,http://www.paypal.com.update.service.verify.freeget.net/us/cgi-bin/webscr.php?cmd=_login-run&amp;ckattempt=1,http://www.phishtank.com/phish_detail.php?phish_id=5989359,2019-03-29T08:09:34+00:00,yes,2019-04-06T17:13:38+00:00,yes,Other
5989355,http://vtchekhov.com/sa/?sec=AnnaLisa,http://www.phishtank.com/phish_detail.php?phish_id=5989355,2019-03-29T08:09:20+00:00,yes,2019-06-07T14:11:14+00:00,yes,Other
5987474,http://www.taxpark.com/journal/images/about.jpg/,http://www.phishtank.com/phish_detail.php?phish_id=5987474,2019-03-27T23:42:47+00:00,yes,2019-04-12T13:39:18+00:00,yes,Other
5983913,https://newlimeco-my.sharepoint.com/:b:/p/don/EaY6aDKPzlpChWSlD9vBrWsBwxiCXwc6y_5akQws-LcRXQ,http://www.phishtank.com/phish_detail.php?phish_id=5983913,2019-03-25T16:03:33+00:00,yes,2019-04-30T10:50:27+00:00,yes,Microsoft
5983591,http://rastreomoderno.com/wp-content/plugins/akismet/br/,http://www.phishtank.com/phish_detail.php?phish_id=5983591,2019-03-25T11:28:29+00:00,yes,2019-04-15T07:09:49+00:00,yes,Other
5982051,http://paws.org.au/store/admin/view/javascript/fckeditor/editor/plugins/valid.free.fr/adsl,http://www.phishtank.com/phish_detail.php?phish_id=5982051,2019-03-24T09:48:23+00:00,yes,2019-04-02T01:36:20+00:00,yes,Other
5981707,http://profmetal.by/wp-admin/user/lr/dropbox/deal.php,http://www.phishtank.com/phish_detail.php?phish_id=5981707,2019-03-23T19:15:43+00:00,yes,2019-05-02T23:56:41+00:00,yes,Other
5981467,https://www.reginout.com/help-center/google-drive-not-syncing-learn-how-to-fix-this-problem,http://www.phishtank.com/phish_detail.php?phish_id=5981467,2019-03-23T15:41:36+00:00,yes,2020-04-21T16:47:29+00:00,yes,Other
5981397,https://1drv.ms/w/s!Av8FDVz071glZ8WZWjZPR8EiPQI,http://www.phishtank.com/phish_detail.php?phish_id=5981397,2019-03-23T13:50:04+00:00,yes,2019-04-06T17:08:46+00:00,yes,Microsoft
5981301,http://atpscan.global.hornetsecurity.com/index.php?atp_str=iwbJSC5r_fvjexWtZ0APVWAaNFBb5w5RaWbWfiVG2tJ7l3sMCHkJIzo6IzYwZmRmNjNlOWYwMSM6OiOB3TRcMGuLLky4VNdgcmDW,http://www.phishtank.com/phish_detail.php?phish_id=5981301,2019-03-23T09:45:54+00:00,yes,2020-04-21T16:48:39+00:00,yes,Other
5980769,http://freevbuckx.com/,http://www.phishtank.com/phish_detail.php?phish_id=5980769,2019-03-22T21:02:17+00:00,yes,2019-04-06T01:18:30+00:00,yes,Other
5979778,http://detes.sk/1122/?sec=Yvonne%20Goebel,http://www.phishtank.com/phish_detail.php?phish_id=5979778,2019-03-22T08:41:36+00:00,yes,2019-04-30T10:49:29+00:00,yes,Other
5978835,http://imed2309.com/gerrin/http/OneDrive/Document/Secure/Access/,http://www.phishtank.com/phish_detail.php?phish_id=5978835,2019-03-21T14:25:36+00:00,yes,2019-03-25T12:25:47+00:00,yes,Allegro
5978533,https://drive.google.com/file/d/1a1E7ncAdrG9Z5fNEbtaeF8o2qmtJVSZd/view?usp=sharing/,http://www.phishtank.com/phish_detail.php?phish_id=5978533,2019-03-21T08:44:13+00:00,yes,2019-04-07T07:01:30+00:00,yes,Other
5978532,https://drive.google.com/file/d/1dZwFmGjphXZLgluJriPjvloaLfWTQI6o/view?usp=sharing/,http://www.phishtank.com/phish_detail.php?phish_id=5978532,2019-03-21T08:43:43+00:00,yes,2019-04-30T10:49:29+00:00,yes,Other
5978528,https://drive.google.com/file/d/1u7ag3FepresW0JRZehtrU5hLGGltMq6P/view?usp=sharing/,http://www.phishtank.com/phish_detail.php?phish_id=5978528,2019-03-21T08:42:33+00:00,yes,2019-04-24T09:49:58+00:00,yes,Other
5978420,http://hs-giveaways.ca/deutsche-shop.php,http://www.phishtank.com/phish_detail.php?phish_id=5978420,2019-03-21T05:40:47+00:00,yes,2019-04-30T10:50:28+00:00,yes,Other
5978390,http://paypal.com.locked.amaaonaws.com/,http://www.phishtank.com/phish_detail.php?phish_id=5978390,2019-03-21T05:12:14+00:00,yes,2019-03-23T23:55:44+00:00,yes,Other
5978254,http://paypal.com.security.amaaonaws.com/,http://www.phishtank.com/phish_detail.php?phish_id=5978254,2019-03-21T03:02:25+00:00,yes,2019-03-24T03:22:15+00:00,yes,Other
5978252,http://paypal.com.0.security-confirmation.3408b8d8a758db7c66b435a2c13352e4.as2.2u.se/,http://www.phishtank.com/phish_detail.php?phish_id=5978252,2019-03-21T03:02:11+00:00,yes,2019-04-09T20:35:19+00:00,yes,Other
5978241,http://paypal.com.0.confirmation.account-security.7741d16fef9571be97716a958700fe4d7741d16fef9571be97716a958700f.3233.privado.info/,http://www.phishtank.com/phish_detail.php?phish_id=5978241,2019-03-21T03:01:13+00:00,yes,2019-04-13T16:34:31+00:00,yes,Other
5978100,http://136710.txtplug.com/,http://www.phishtank.com/phish_detail.php?phish_id=5978100,2019-03-20T23:37:16+00:00,yes,2019-03-27T21:00:25+00:00,yes,Other
5977766,https://623112j4j3.codesandbox.io/sitemap.html,http://www.phishtank.com/phish_detail.php?phish_id=5977766,2019-03-20T17:51:10+00:00,yes,2019-04-19T07:42:11+00:00,yes,Other
5977764,https://623112j4j3.codesandbox.io/kaifa,http://www.phishtank.com/phish_detail.php?phish_id=5977764,2019-03-20T17:51:07+00:00,yes,2019-04-19T12:04:36+00:00,yes,Other
5977763,http://623112j4j3.codesandbox.io/kaifa,http://www.phishtank.com/phish_detail.php?phish_id=5977763,2019-03-20T17:51:06+00:00,yes,2019-04-19T15:59:06+00:00,yes,Other
5977762,https://623112j4j3.codesandbox.io/hbb,http://www.phishtank.com/phish_detail.php?phish_id=5977762,2019-03-20T17:51:03+00:00,yes,2019-04-16T14:45:52+00:00,yes,Other
5977761,http://623112j4j3.codesandbox.io/hbb,http://www.phishtank.com/phish_detail.php?phish_id=5977761,2019-03-20T17:51:02+00:00,yes,2019-04-15T21:51:10+00:00,yes,Other
5977760,https://623112j4j3.codesandbox.io/index.html,http://www.phishtank.com/phish_detail.php?phish_id=5977760,2019-03-20T17:50:59+00:00,yes,2019-04-15T23:38:18+00:00,yes,Other
5977759,http://623112j4j3.codesandbox.io/index.html,http://www.phishtank.com/phish_detail.php?phish_id=5977759,2019-03-20T17:50:58+00:00,yes,2019-04-05T23:10:13+00:00,yes,Other
5977758,https://623112j4j3.codesandbox.io/xrr,http://www.phishtank.com/phish_detail.php?phish_id=5977758,2019-03-20T17:50:55+00:00,yes,2019-04-06T00:42:44+00:00,yes,Other
5977757,http://623112j4j3.codesandbox.io/xrr,http://www.phishtank.com/phish_detail.php?phish_id=5977757,2019-03-20T17:50:54+00:00,yes,2019-04-15T17:28:58+00:00,yes,Other
5977756,https://623112j4j3.codesandbox.io/fzn,http://www.phishtank.com/phish_detail.php?phish_id=5977756,2019-03-20T17:50:51+00:00,yes,2019-04-16T05:04:46+00:00,yes,Other
5977703,http://623112j4j3.codesandbox.io/pjj,http://www.phishtank.com/phish_detail.php?phish_id=5977703,2019-03-20T16:56:01+00:00,yes,2019-04-01T16:48:58+00:00,yes,Other
5977704,https://623112j4j3.codesandbox.io/pjj,http://www.phishtank.com/phish_detail.php?phish_id=5977704,2019-03-20T16:56:01+00:00,yes,2019-04-16T02:11:28+00:00,yes,Other
5977701,http://623112j4j3.codesandbox.io/inter,http://www.phishtank.com/phish_detail.php?phish_id=5977701,2019-03-20T16:55:57+00:00,yes,2019-04-15T17:09:22+00:00,yes,Other
5977702,https://623112j4j3.codesandbox.io/inter,http://www.phishtank.com/phish_detail.php?phish_id=5977702,2019-03-20T16:55:57+00:00,yes,2019-04-15T21:59:25+00:00,yes,Other
5977597,http://www.kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=Alexandra%20Hentsche,http://www.phishtank.com/phish_detail.php?phish_id=5977597,2019-03-20T14:45:29+00:00,yes,2019-04-30T10:50:28+00:00,yes,Other
5977237,http://kensonsitepcrepair.com/a,http://www.phishtank.com/phish_detail.php?phish_id=5977237,2019-03-20T08:40:35+00:00,yes,2019-04-17T00:36:57+00:00,yes,Other
5976438,http://kuchkuchnights.com/blog/?sec=Laurine%20Feiler,http://www.phishtank.com/phish_detail.php?phish_id=5976438,2019-03-20T03:01:25+00:00,yes,2019-04-21T18:49:31+00:00,yes,Other
5976001,http://khujo.com/.well-known/amk/main.html?accessToFile=validating&amp;fileAccess=74160&amp;encryptedCookie=86ce7cef9989ad00b067b823140158d9&amp;u=d8fb7d5f5305d8282df9a2d033323ae1&amp;connecting=bd17d4258515a74e012372b6d717073c&amp;phaseAccess=ce6f88011489f3ee23e1c50628643520&amp;p=bf5ee2300a7a3b7e543cad636a2a4413,http://www.phishtank.com/phish_detail.php?phish_id=5976001,2019-03-19T17:45:54+00:00,yes,2019-04-13T16:35:15+00:00,yes,Other
5975977,https://www.surveyrock.com/ts/G4T66F,http://www.phishtank.com/phish_detail.php?phish_id=5975977,2019-03-19T17:36:18+00:00,yes,2019-04-29T21:22:18+00:00,yes,"eBay, Inc."
5975888,http://viana.imoveis.expert/,http://www.phishtank.com/phish_detail.php?phish_id=5975888,2019-03-19T16:16:55+00:00,yes,2019-04-21T16:37:27+00:00,yes,Other
5974406,http://www.lgsolar.de/global/img/css.php,http://www.phishtank.com/phish_detail.php?phish_id=5974406,2019-03-18T14:43:16+00:00,yes,2019-04-21T18:40:40+00:00,yes,Other
5974405,http://lgsolar.de/global/img/css.php,http://www.phishtank.com/phish_detail.php?phish_id=5974405,2019-03-18T14:43:00+00:00,yes,2019-04-15T21:47:38+00:00,yes,Other
5974119,http://kuchkuchnights.com/2222/?sec=Franziska%20Oppermann,http://www.phishtank.com/phish_detail.php?phish_id=5974119,2019-03-18T11:56:40+00:00,yes,2019-04-21T18:23:52+00:00,yes,Other
5972732,https://www.carddesignstudio.com/allaboutme/designer/wellsfargobank/DeviceNotSupported.shtml,http://www.phishtank.com/phish_detail.php?phish_id=5972732,2019-03-17T08:40:19+00:00,yes,2019-03-29T13:47:16+00:00,yes,Other
5972678,https://www.shalom.it/mambots/paypal.fr/us/cgi-bin/webscr/_login/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5972678,2019-03-17T06:48:08+00:00,yes,2019-04-01T16:49:04+00:00,yes,Other
5972027,http://lifeiswhatyoumakeofit.com/match_login/match.com/match/login1876.html,http://www.phishtank.com/phish_detail.php?phish_id=5972027,2019-03-16T17:07:41+00:00,yes,2019-03-27T17:13:04+00:00,yes,Other
5971908,http://webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,http://www.phishtank.com/phish_detail.php?phish_id=5971908,2019-03-16T15:58:08+00:00,yes,2019-04-10T01:03:27+00:00,yes,Other
5970954,http://123654789.byethost7.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970954,2019-03-15T19:16:48+00:00,yes,2019-03-22T21:08:18+00:00,yes,Other
5970945,http://hackgroup.byethost3.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970945,2019-03-15T19:14:21+00:00,yes,2019-04-04T00:53:59+00:00,yes,Other
5970944,http://panda1gfds.byethost4.com/index.html?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970944,2019-03-15T19:14:03+00:00,yes,2019-03-26T19:15:15+00:00,yes,Other
5970943,http://vkontaktee.byethost4.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970943,2019-03-15T19:13:46+00:00,yes,2019-04-14T00:48:12+00:00,yes,Other
5970941,http://vkregistor123.byethost5.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970941,2019-03-15T19:13:11+00:00,yes,2019-03-23T02:54:06+00:00,yes,Other
5970940,http://mvkoptfree.byethost5.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970940,2019-03-15T19:12:54+00:00,yes,2019-03-19T16:29:34+00:00,yes,Other
5970356,http://dadada.byethost15.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970356,2019-03-15T12:25:12+00:00,yes,2019-03-23T17:16:54+00:00,yes,Other
5970347,http://followersgratisinstagram.unaux.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5970347,2019-03-15T12:23:12+00:00,yes,2019-03-21T14:47:58+00:00,yes,Other
5969989,http://locked.appleid.apple.com.services-and-support.com/,http://www.phishtank.com/phish_detail.php?phish_id=5969989,2019-03-15T05:57:27+00:00,yes,2019-04-16T19:28:10+00:00,yes,Other
5969907,http://quantgbo.lviv.ua/cli/limted/~/user/~/sing%20in%20/eroor/update/-/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5969907,2019-03-15T04:39:12+00:00,yes,2019-03-23T02:22:30+00:00,yes,PayPal
5969133,http://itunesgenerator.com/,http://www.phishtank.com/phish_detail.php?phish_id=5969133,2019-03-14T14:58:30+00:00,yes,2019-04-05T09:26:51+00:00,yes,Other
5969024,http://aliciabot.azurewebsites.net/,http://www.phishtank.com/phish_detail.php?phish_id=5969024,2019-03-14T13:55:47+00:00,yes,2019-03-20T16:41:01+00:00,yes,Other
5968938,http://cort.as/-Fgv,http://www.phishtank.com/phish_detail.php?phish_id=5968938,2019-03-14T12:30:36+00:00,yes,2019-04-01T21:28:12+00:00,yes,Other
5968005,http://nationwide-com.com/nationwide-log-in/nationwide-log-in-internet,http://www.phishtank.com/phish_detail.php?phish_id=5968005,2019-03-13T18:51:28+00:00,yes,2019-04-26T06:35:45+00:00,yes,Other
5968002,http://nationwide-com.com/nationwide-banking/nationwide-banking-credit-card-3/,http://www.phishtank.com/phish_detail.php?phish_id=5968002,2019-03-13T18:51:12+00:00,yes,2019-04-09T23:51:45+00:00,yes,Other
5967941,https://dw.uptodown.com/dwn/GdBvWUiBptS6-fiTAdFBUAfOWeT0wPV2yH902nQvbCf9KkkBw2xjSsJEIs_knYJimEX7Bkw25plseDVbs4eldOQ2-6uP5Sdvm9ZsKl8QexrGrsA2SPOnuKW2eWTYwAJ9/ccyu7eJLckXSzfevXkWGU3pTyoTP-GouhVwBj3VmnaHK0GduOO3HIZcAJXzwmkXrLJYIfkdDR9wxnuiVbm3zcejxBUs1ZlU2gNNmsfDUzYjxE1nI29x5prpogm1ZunHK/WbO9aT7DUtGSyrCrtKhYMZHY3uluB7sCXfKzTD7-_1yTlz_seXPRoGu-xw2-CIBV5tFDNCyptUFczbg2kwkPRK7y2g_29sU0WXXqeeVxF4I=/,http://www.phishtank.com/phish_detail.php?phish_id=5967941,2019-03-13T18:22:33+00:00,yes,2019-04-08T20:12:14+00:00,yes,Other
5967936,http://dailyexclusiveoffer.com/wp-includes/accesx/indexx.php,http://www.phishtank.com/phish_detail.php?phish_id=5967936,2019-03-13T18:21:59+00:00,yes,2019-03-16T21:16:51+00:00,yes,Other
5967930,http://banrisul.com.br/bob/link/bobw00hn_conteudo_detalhe2.aspx?secao_id=68,http://www.phishtank.com/phish_detail.php?phish_id=5967930,2019-03-13T18:21:38+00:00,yes,2019-04-10T01:10:07+00:00,yes,Other
5967365,http://veteransid.com/chksa/,http://www.phishtank.com/phish_detail.php?phish_id=5967365,2019-03-13T09:55:29+00:00,yes,2019-04-09T23:59:42+00:00,yes,Other
5966162,https://att.taleo.net/careersection/10161/jobdetail.ftl?job=1915245&lang=en,http://www.phishtank.com/phish_detail.php?phish_id=5966162,2019-03-12T13:54:50+00:00,yes,2019-04-01T16:49:09+00:00,yes,Other
5965447,http://marchearningstatment.ontrapages.com/,http://www.phishtank.com/phish_detail.php?phish_id=5965447,2019-03-12T00:19:23+00:00,yes,2019-04-28T07:09:34+00:00,yes,Other
5964864,https://prj0011.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=5964864,2019-03-11T17:11:04+00:00,yes,2019-04-12T19:14:45+00:00,yes,Other
5964007,http://detes.sk/1122/?sec=Susan,http://www.phishtank.com/phish_detail.php?phish_id=5964007,2019-03-11T04:55:58+00:00,yes,2019-03-13T09:20:43+00:00,yes,Other
5963696,http://phytoger.com/sa/?sec=LeaHoffmann,http://www.phishtank.com/phish_detail.php?phish_id=5963696,2019-03-10T23:23:01+00:00,yes,2019-04-29T21:44:53+00:00,yes,Other
5963121,http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265,http://www.phishtank.com/phish_detail.php?phish_id=5963121,2019-03-10T11:06:48+00:00,yes,2019-03-15T20:15:16+00:00,yes,Other
5963120,http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265,http://www.phishtank.com/phish_detail.php?phish_id=5963120,2019-03-10T11:06:44+00:00,yes,2019-03-13T12:44:26+00:00,yes,Other
5963119,http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin,http://www.phishtank.com/phish_detail.php?phish_id=5963119,2019-03-10T11:06:40+00:00,yes,2019-03-23T01:36:18+00:00,yes,Other
5962796,http://isabellacano.com/files/Alibaba.com/images/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=5962796,2019-03-10T04:03:08+00:00,yes,2019-03-13T08:42:22+00:00,yes,Alibaba.com
5962601,http://isabellacano.com/files/Aliyun.htm,http://www.phishtank.com/phish_detail.php?phish_id=5962601,2019-03-09T20:25:38+00:00,yes,2019-03-13T09:05:43+00:00,yes,Alibaba.com
5962600,http://isabellacano.com/files/Alibaba.com/Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=5962600,2019-03-09T20:22:55+00:00,yes,2019-03-12T03:28:32+00:00,yes,Alibaba.com
5962555,http://lovetheedit.com/postnewo/www.dropbox.com/1223/e7728ac72ee30a7cca85feca45595c67,http://www.phishtank.com/phish_detail.php?phish_id=5962555,2019-03-09T19:16:41+00:00,yes,2019-03-15T13:47:23+00:00,yes,Other
5962542,http://appleid.apple.com-sign.kvhw8ma.work/,http://www.phishtank.com/phish_detail.php?phish_id=5962542,2019-03-09T19:15:36+00:00,yes,2019-03-15T08:49:45+00:00,yes,Other
5961628,https://www.lovetheedit.com/postnewo/www.dropbox.com/1223/d29759e928f2454418734c9fa877646d,http://www.phishtank.com/phish_detail.php?phish_id=5961628,2019-03-08T21:50:53+00:00,yes,2019-03-27T19:47:38+00:00,yes,Other
5958042,http://batvrms.net/deliver/D2017HL/u.php,http://www.phishtank.com/phish_detail.php?phish_id=5958042,2019-03-06T04:41:07+00:00,yes,2019-03-20T05:13:57+00:00,yes,Other
5957290,https://absa.ent.box.com/,http://www.phishtank.com/phish_detail.php?phish_id=5957290,2019-03-05T13:20:52+00:00,yes,2019-03-05T13:22:06+00:00,yes,ABSA Bank
5957208,http://623112j4j3.codesandbox.io/IlOysTgNjFrGtHtEAwVo/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5957208,2019-03-05T11:15:13+00:00,yes,2019-03-15T07:18:26+00:00,yes,Other
5957209,https://623112j4j3.codesandbox.io/IlOysTgNjFrGtHtEAwVo/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5957209,2019-03-05T11:15:13+00:00,yes,2019-04-01T16:49:13+00:00,yes,Other
5955240,http://signin.ebay.de.accuo.ca/redirectsignebayi.html?openid.return_to=https:///?ref_=nav_ya_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=deflex&openid.mode=checkid_setup&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&openid.pape.max_auth_age=0,http://www.phishtank.com/phish_detail.php?phish_id=5955240,2019-03-03T19:04:32+00:00,yes,2019-03-07T14:45:43+00:00,yes,"eBay, Inc."
5954983,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=5954983,2019-03-03T11:31:34+00:00,yes,2019-03-15T02:05:55+00:00,yes,Other
5954982,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,http://www.phishtank.com/phish_detail.php?phish_id=5954982,2019-03-03T11:31:30+00:00,yes,2019-03-05T21:14:13+00:00,yes,Other
5954981,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=5954981,2019-03-03T11:31:25+00:00,yes,2019-03-12T02:14:07+00:00,yes,Other
5954980,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info@vauxhallsportscarclub.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=5954980,2019-03-03T11:31:21+00:00,yes,2019-03-14T05:40:58+00:00,yes,Other
5954977,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info,http://www.phishtank.com/phish_detail.php?phish_id=5954977,2019-03-03T11:31:07+00:00,yes,2019-03-10T21:54:01+00:00,yes,Other
5954976,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info,http://www.phishtank.com/phish_detail.php?phish_id=5954976,2019-03-03T11:31:02+00:00,yes,2019-03-12T15:05:14+00:00,yes,Other
5954975,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse,http://www.phishtank.com/phish_detail.php?phish_id=5954975,2019-03-03T11:30:57+00:00,yes,2019-03-08T13:52:45+00:00,yes,Other
5954945,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse,http://www.phishtank.com/phish_detail.php?phish_id=5954945,2019-03-03T10:50:13+00:00,yes,2019-03-08T13:02:22+00:00,yes,Other
5954215,http://chantale.e-monsite.com/pages/page.html,http://www.phishtank.com/phish_detail.php?phish_id=5954215,2019-03-02T15:42:17+00:00,yes,2019-03-05T22:09:03+00:00,yes,PayPal
5951033,https://sites.google.com/site/apvrescrims/,http://www.phishtank.com/phish_detail.php?phish_id=5951033,2019-02-27T15:41:47+00:00,yes,2019-03-01T17:22:04+00:00,yes,Facebook
5948911,https://1drv.ms/w/s!AguOqD84ZsE3gT7R1MQpD90AMVv3,http://www.phishtank.com/phish_detail.php?phish_id=5948911,2019-02-25T18:16:50+00:00,yes,2019-03-12T02:19:38+00:00,yes,Other
5948651,http://prassel.nu/wordpress/wp-content/themes/slight/images/login.php,http://www.phishtank.com/phish_detail.php?phish_id=5948651,2019-02-25T16:02:24+00:00,yes,2019-03-05T21:51:00+00:00,yes,Other
5947736,http://fb7927.bget.ru/to.php?id=1,http://www.phishtank.com/phish_detail.php?phish_id=5947736,2019-02-24T20:52:54+00:00,yes,2019-03-15T13:04:50+00:00,yes,Other
5946683,http://www.itcapacitacion.cl/wordpress/games2.html,http://www.phishtank.com/phish_detail.php?phish_id=5946683,2019-02-23T17:30:13+00:00,yes,2019-03-08T02:52:11+00:00,yes,PayPal
5946651,https://sites.google.com/site/appcresetings/,http://www.phishtank.com/phish_detail.php?phish_id=5946651,2019-02-23T16:36:50+00:00,yes,2019-02-23T19:47:32+00:00,yes,Facebook
5945523,https://sites.google.com/site/aprcresvres/,http://www.phishtank.com/phish_detail.php?phish_id=5945523,2019-02-22T14:04:46+00:00,yes,2019-02-23T08:26:17+00:00,yes,Facebook
5941578,https://tpnm.info/modules/mod_finder/sunrise.ch.html,http://www.phishtank.com/phish_detail.php?phish_id=5941578,2019-02-18T09:27:38+00:00,yes,2019-02-23T22:56:29+00:00,yes,Other
5941341,http://www.etecindsvc.com/8787//?sec=Wiebke%20Oldsen,http://www.phishtank.com/phish_detail.php?phish_id=5941341,2019-02-17T23:45:25+00:00,yes,2019-03-08T05:51:14+00:00,yes,Other
5940600,http://houseoftiresbcs.com/Adobe/css/XML/PDF/georgetrent2941.html,http://www.phishtank.com/phish_detail.php?phish_id=5940600,2019-02-17T11:51:21+00:00,yes,2019-02-22T16:18:18+00:00,yes,Other
5939673,http://kuchkuchnights.com/2222//?sec=Franziska%20Oppermann,http://www.phishtank.com/phish_detail.php?phish_id=5939673,2019-02-16T00:11:08+00:00,yes,2019-02-26T12:10:52+00:00,yes,Other
5936685,https://sites.google.com/site/ilyasdxih,http://www.phishtank.com/phish_detail.php?phish_id=5936685,2019-02-13T13:37:52+00:00,yes,2019-03-08T05:17:41+00:00,yes,Other
5936686,https://sites.google.com/site/ilyasdxih/,http://www.phishtank.com/phish_detail.php?phish_id=5936686,2019-02-13T13:37:52+00:00,yes,2019-03-08T05:16:26+00:00,yes,Other
5935549,https://sites.google.com/view/pgmwebhub,http://www.phishtank.com/phish_detail.php?phish_id=5935549,2019-02-12T12:35:01+00:00,yes,2019-03-03T16:58:31+00:00,yes,Microsoft
5933500,http://www.pcsvet.si/class/0a96ada9/center-h104588/login/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5933500,2019-02-10T17:24:09+00:00,yes,2019-08-24T15:24:09+00:00,yes,PayPal
5933171,http://mail01.tinyletterapp.com/Support--2/important-confirm-your-account-2/13672637-service-account-4.000webhostapp.com/account/account/gs_gen/gs8987183b45b1fe5ea8e32131b9fb5718/?REDACTED,http://www.phishtank.com/phish_detail.php?phish_id=5933171,2019-02-10T08:54:21+00:00,yes,2019-02-11T13:10:45+00:00,yes,PayPal
5932817,http://mail01.tinyletterapp.com/Support--1/important-confirm-your-account-1/13669205-service-account-5.000webhostapp.com/account/account/gs_gen/gs321c3043f9edf99647ed762add65f6dc/?REDACTED,http://www.phishtank.com/phish_detail.php?phish_id=5932817,2019-02-09T18:39:34+00:00,yes,2019-02-15T13:57:14+00:00,yes,PayPal
